flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,route,is_anomaly,invalid_flight_id
6F158,IndiGo,CCU,MAA,2026-04-20T11:58:41.703Z,2026-04-20T16:04:41.703Z,1899-12-31 04:06:00.0000000,246,CCU - MAA,false,false
SJ074,SpiceJet,DEL,CCU,2026-04-20T11:21:41.701Z,2026-04-20T12:02:41.701Z,1899-12-31 00:41:00.0000000,41,DEL - CCU,false,false
6F234,IndiGo,BOM,DEL,2026-04-20T11:20:41.704Z,2026-04-20T14:11:41.704Z,1899-12-31 02:51:00.0000000,171,BOM - DEL,false,false
6F074,IndiGo,HYD,BOM,2026-04-20T11:09:41.702Z,2026-04-20T14:29:41.702Z,1899-12-31 03:20:00.0000000,200,HYD - BOM,false,false
UK034,Vistara,DEL,BLR,2026-04-20T06:47:41.701Z,2026-04-20T10:11:41.701Z,1899-12-31 03:24:00.0000000,204,DEL - BLR,false,false
UK177,Vistara,DEL,HYD,2026-04-20T06:21:41.703Z,2026-04-20T10:50:41.703Z,1899-12-31 04:29:00.0000000,269,DEL - HYD,false,false
UK116,Vistara,CCU,BOM,2026-04-20T03:18:41.702Z,2026-04-20T07:06:41.702Z,1899-12-31 03:48:00.0000000,228,CCU - BOM,false,false
6F166,IndiGo,BOM,CCU,2026-04-20T00:03:41.703Z,2026-04-20T04:33:41.703Z,1899-12-31 04:30:00.0000000,270,BOM - CCU,false,false
UK135,Vistara,HYD,DEL,2026-04-19T23:50:41.702Z,2026-04-20T01:43:41.702Z,1899-12-31 01:53:00.0000000,113,HYD - DEL,false,false
6F237,IndiGo,HYD,MAA,2026-04-19T21:41:41.704Z,2026-04-20T00:44:41.704Z,1899-12-31 03:03:00.0000000,183,HYD - MAA,false,false
SJ015,SpiceJet,BOM,CCU,2026-04-19T21:40:41.701Z,2026-04-19T22:52:41.701Z,1899-12-31 01:12:00.0000000,72,BOM - CCU,false,false
6F065,IndiGo,MAA,BLR,2026-04-19T19:40:41.701Z,2026-04-19T22:23:41.701Z,1899-12-31 02:43:00.0000000,163,MAA - BLR,false,false
UK047,Vistara,BLR,HYD,2026-04-19T18:40:41.701Z,2026-04-19T22:45:41.701Z,1899-12-31 04:05:00.0000000,245,BLR - HYD,false,false
AI149,Air India,BOM,HYD,2026-04-19T18:19:41.703Z,2026-04-19T21:36:41.703Z,1899-12-31 03:17:00.0000000,197,BOM - HYD,false,false
6F005,IndiGo,BOM,MAA,2026-04-19T11:04:41.701Z,2026-04-19T15:27:41.701Z,1899-12-31 04:23:00.0000000,263,BOM - MAA,false,false
6F098,IndiGo,BLR,MAA,2026-04-19T10:18:41.702Z,2026-04-19T12:49:41.702Z,1899-12-31 02:31:00.0000000,151,BLR - MAA,false,false
SJ073,SpiceJet,CCU,BLR,2026-04-19T09:26:41.701Z,2026-04-19T11:14:41.701Z,1899-12-31 01:48:00.0000000,108,CCU - BLR,false,false
AI032,Air India,MAA,BLR,2026-04-19T07:26:41.701Z,2026-04-19T09:26:42.000Z,1899-12-31 02:00:00.2990000,120,MAA - BLR,false,false
AI138,Air India,DEL,CCU,2026-04-19T05:50:41.702Z,2026-04-19T06:40:41.702Z,1899-12-31 00:50:00.0000000,50,DEL - CCU,false,false
SJ103,SpiceJet,MAA,BLR,2026-04-19T05:16:41.702Z,2026-04-19T08:56:41.702Z,1899-12-31 03:40:00.0000000,220,MAA - BLR,false,false
SJ174,SpiceJet,CCU,DEL,2026-04-19T04:09:41.703Z,2026-04-19T05:04:41.703Z,1899-12-31 00:55:00.0000000,55,CCU - DEL,false,false
UK218,Vistara,MAA,BLR,2026-04-19T03:12:41.704Z,2026-04-19T07:22:41.704Z,1899-12-31 04:10:00.0000000,250,MAA - BLR,false,false
UK037,Vistara,BLR,BOM,2026-04-19T01:10:41.701Z,2026-04-19T05:12:41.701Z,1899-12-31 04:02:00.0000000,242,BLR - BOM,false,false
UK196,Vistara,BOM,HYD,2026-04-19T00:32:41.703Z,2026-04-19T04:49:41.703Z,1899-12-31 04:17:00.0000000,257,BOM - HYD,false,false
SJ086,SpiceJet,CCU,DEL,2026-04-19T00:32:41.702Z,2026-04-19T04:17:41.702Z,1899-12-31 03:45:00.0000000,225,CCU - DEL,false,false
SJ210,SpiceJet,HYD,CCU,2026-04-18T23:21:41.703Z,2026-04-19T02:54:41.703Z,1899-12-31 03:33:00.0000000,213,HYD - CCU,false,false
SJ042,SpiceJet,HYD,CCU,2026-04-18T22:38:41.701Z,2026-04-19T02:20:41.701Z,1899-12-31 03:42:00.0000000,222,HYD - CCU,false,false
6F197,IndiGo,BOM,BLR,2026-04-18T17:59:41.703Z,2026-04-18T22:44:41.703Z,1899-12-31 04:45:00.0000000,285,BOM - BLR,false,false
UK127,Vistara,BOM,HYD,2026-04-18T15:56:41.702Z,2026-04-18T20:00:41.702Z,1899-12-31 04:04:00.0000000,244,BOM - HYD,false,false
6F192,IndiGo,CCU,BLR,2026-04-18T12:20:41.703Z,2026-04-18T16:45:41.703Z,1899-12-31 04:25:00.0000000,265,CCU - BLR,false,false
AI186,Air India,DEL,BOM,2026-04-18T11:11:41.703Z,2026-04-18T13:05:41.703Z,1899-12-31 01:54:00.0000000,114,DEL - BOM,false,false
AI099,Air India,BLR,BOM,2026-04-18T11:07:41.702Z,2026-04-18T13:29:41.702Z,1899-12-31 02:22:00.0000000,142,BLR - BOM,false,false
AI107,Air India,HYD,CCU,2026-04-18T10:03:41.702Z,2026-04-18T10:49:41.702Z,1899-12-31 00:46:00.0000000,46,HYD - CCU,false,false
AI191,Air India,BLR,MAA,2026-04-18T07:57:41.703Z,2026-04-18T11:58:41.703Z,1899-12-31 04:01:00.0000000,241,BLR - MAA,false,false
6F185,IndiGo,CCU,DEL,2026-04-18T07:49:41.703Z,2026-04-18T10:08:41.703Z,1899-12-31 02:19:00.0000000,139,CCU - DEL,false,false
UK011,Vistara,CCU,DEL,2026-04-18T04:41:41.701Z,2026-04-18T06:25:41.701Z,1899-12-31 01:44:00.0000000,104,CCU - DEL,false,false
SJ231,SpiceJet,DEL,BLR,2026-04-18T04:23:41.704Z,2026-04-18T05:48:41.704Z,1899-12-31 01:25:00.0000000,85,DEL - BLR,false,false
6F110,IndiGo,HYD,DEL,2026-04-18T02:27:41.702Z,2026-04-18T05:48:41.702Z,1899-12-31 03:21:00.0000000,201,HYD - DEL,false,false
UK103,Vistara,MAA,DEL,2026-04-17T21:52:41.702Z,2026-04-18T01:06:41.702Z,1899-12-31 03:14:00.0000000,194,MAA - DEL,false,false
AI081,Air India,CCU,BOM,2026-04-17T21:03:41.702Z,2026-04-17T22:51:41.702Z,1899-12-31 01:48:00.0000000,108,CCU - BOM,false,false
UK171,Vistara,HYD,CCU,2026-04-17T19:59:41.703Z,2026-04-17T22:53:41.703Z,1899-12-31 02:54:00.0000000,174,HYD - CCU,false,false
AI162,Air India,MAA,DEL,2026-04-17T19:20:41.703Z,2026-04-17T22:40:41.703Z,1899-12-31 03:20:00.0000000,200,MAA - DEL,false,false
AI118,Air India,HYD,MAA,2026-04-17T17:50:41.702Z,2026-04-17T19:59:41.702Z,1899-12-31 02:09:00.0000000,129,HYD - MAA,false,false
SJ055,SpiceJet,HYD,MAA,2026-04-17T14:17:41.701Z,2026-04-17T17:56:41.701Z,1899-12-31 03:39:00.0000000,219,HYD - MAA,false,false
AI160,Air India,MAA,DEL,2026-04-17T13:41:41.703Z,2026-04-17T17:01:41.703Z,1899-12-31 03:20:00.0000000,200,MAA - DEL,false,false
6F196,IndiGo,CCU,MAA,2026-04-20T23:04:41.703Z,2026-04-21T00:47:41.703Z,1899-12-31 01:43:00.0000000,103,CCU - MAA,false,false
6F025,IndiGo,BLR,BOM,2026-04-20T23:02:41.701Z,2026-04-20T23:57:41.701Z,1899-12-31 00:55:00.0000000,55,BLR - BOM,false,false
6F213,IndiGo,BLR,BOM,2026-04-20T21:05:41.703Z,2026-04-21T00:32:41.703Z,1899-12-31 03:27:00.0000000,207,BLR - BOM,false,false
6F270,Unknown,HYD,MAA,2026-04-20T18:14:41.701Z,2026-04-20T19:02:41.701Z,1899-12-31 00:48:00.0000000,48,HYD - MAA,false,false
AI056,Air India,DEL,MAA,2026-04-20T13:44:41.701Z,2026-04-20T17:39:41.701Z,1899-12-31 03:55:00.0000000,235,DEL - MAA,false,false
6F229,IndiGo,MAA,DEL,2026-04-20T13:10:41.704Z,2026-04-20T14:30:41.704Z,1899-12-31 01:20:00.0000000,80,MAA - DEL,false,false
SJ117,SpiceJet,MAA,BLR,2026-04-20T13:10:41.702Z,2026-04-20T17:06:41.702Z,1899-12-31 03:56:00.0000000,236,MAA - BLR,false,false
6F073,IndiGo,DEL,CCU,2026-04-20T11:38:41.702Z,2026-04-20T15:18:41.702Z,1899-12-31 03:40:00.0000000,220,DEL - CCU,false,false
UK120,Vistara,HYD,DEL,2026-04-20T09:19:41.702Z,2026-04-20T13:30:41.702Z,1899-12-31 04:11:00.0000000,251,HYD - DEL,false,false
AI084,Air India,BOM,HYD,2026-04-20T08:31:41.702Z,2026-04-20T09:46:41.702Z,1899-12-31 01:15:00.0000000,75,BOM - HYD,false,false
UK194,Vistara,CCU,BOM,2026-04-20T08:26:41.703Z,2026-04-20T09:26:42.000Z,1899-12-31 01:00:00.2970000,60,CCU - BOM,false,false
AI233,Air India,BLR,BOM,2026-04-20T08:04:41.704Z,2026-04-20T09:52:41.704Z,1899-12-31 01:48:00.0000000,108,BLR - BOM,false,false
AI163,Air India,HYD,MAA,2026-04-20T07:45:41.703Z,2026-04-20T08:46:41.703Z,1899-12-31 01:01:00.0000000,61,HYD - MAA,false,false
AI128,Unknown,BOM,CCU,2026-04-20T06:07:41.702Z,2026-04-20T10:03:41.702Z,1899-12-31 03:56:00.0000000,236,BOM - CCU,false,false
AI246,Air India,BOM,BLR,2026-04-20T03:22:41.704Z,2026-04-20T06:41:41.704Z,1899-12-31 03:19:00.0000000,199,BOM - BLR,false,false
6F143,IndiGo,CCU,DEL,2026-04-20T02:09:41.702Z,2026-04-20T06:08:41.702Z,1899-12-31 03:59:00.0000000,239,CCU - DEL,false,false
6F046,IndiGo,DEL,BLR,2026-04-20T01:27:41.701Z,2026-04-20T05:08:41.701Z,1899-12-31 03:41:00.0000000,221,DEL - BLR,false,false
UK223,Vistara,CCU,DEL,2026-04-19T21:58:41.704Z,2026-04-19T22:30:41.704Z,1899-12-31 00:32:00.0000000,32,CCU - DEL,false,false
AI139,Air India,HYD,MAA,2026-04-19T18:23:41.702Z,2026-04-19T19:24:41.702Z,1899-12-31 01:01:00.0000000,61,HYD - MAA,false,false
6F128,IndiGo,HYD,DEL,2026-04-19T16:56:41.702Z,2026-04-19T18:03:41.702Z,1899-12-31 01:07:00.0000000,67,HYD - DEL,false,false
SJ013,SpiceJet,DEL,MAA,2026-04-19T15:25:41.701Z,2026-04-19T19:54:41.701Z,1899-12-31 04:29:00.0000000,269,DEL - MAA,false,false
AI039,Air India,MAA,BLR,2026-04-19T15:24:41.701Z,2026-04-19T18:56:41.701Z,1899-12-31 03:32:00.0000000,212,MAA - BLR,false,false
SJ028,SpiceJet,CCU,BOM,2026-04-19T15:04:41.701Z,2026-04-19T19:32:41.701Z,1899-12-31 04:28:00.0000000,268,CCU - BOM,false,false
SJ131,SpiceJet,MAA,HYD,2026-04-19T15:00:41.702Z,2026-04-19T16:07:41.702Z,1899-12-31 01:07:00.0000000,67,MAA - HYD,false,false
AI036,Air India,BOM,CCU,2026-04-19T14:45:41.701Z,2026-04-19T16:16:41.701Z,1899-12-31 01:31:00.0000000,91,BOM - CCU,false,false
SJ063,SpiceJet,MAA,BOM,2026-04-19T13:38:41.701Z,2026-04-19T15:23:41.701Z,1899-12-31 01:45:00.0000000,105,MAA - BOM,false,false
AI003,Air India,BLR,HYD,2026-04-19T13:27:41.701Z,2026-04-19T16:55:41.701Z,1899-12-31 03:28:00.0000000,208,BLR - HYD,false,false
6F150,IndiGo,HYD,MAA,2026-04-19T12:55:41.703Z,2026-04-19T16:53:41.703Z,1899-12-31 03:58:00.0000000,238,HYD - MAA,false,false
UK225,Vistara,MAA,BLR,2026-04-19T12:46:41.704Z,2026-04-19T15:02:41.704Z,1899-12-31 02:16:00.0000000,136,MAA - BLR,false,false
6F132,IndiGo,MAA,BOM,2026-04-19T12:00:41.702Z,2026-04-19T13:00:42.000Z,1899-12-31 01:00:00.2980000,60,MAA - BOM,false,false
UK066,Vistara,BOM,CCU,2026-04-19T10:29:41.701Z,2026-04-19T12:07:41.701Z,1899-12-31 01:38:00.0000000,98,BOM - CCU,false,false
AI202,Air India,HYD,BLR,2026-04-19T08:44:41.703Z,2026-04-19T10:53:41.703Z,1899-12-31 02:09:00.0000000,129,HYD - BLR,false,false
6F061,IndiGo,MAA,BOM,2026-04-19T07:28:41.701Z,2026-04-19T08:09:41.701Z,1899-12-31 00:41:00.0000000,41,MAA - BOM,false,false
6F163,IndiGo,MAA,BOM,2026-04-19T06:49:41.703Z,2026-04-19T10:46:41.703Z,1899-12-31 03:57:00.0000000,237,MAA - BOM,false,false
SJ234,SpiceJet,BLR,CCU,2026-04-19T04:20:41.704Z,2026-04-19T06:23:41.704Z,1899-12-31 02:03:00.0000000,123,BLR - CCU,false,false
6F145,IndiGo,CCU,DEL,2026-04-19T01:02:41.703Z,2026-04-19T02:18:41.703Z,1899-12-31 01:16:00.0000000,76,CCU - DEL,false,false
UK013,Vistara,BOM,MAA,2026-04-18T23:52:41.701Z,2026-04-19T02:52:41.701Z,1899-12-31 03:00:00.0000000,180,BOM - MAA,false,false
AI251,Air India,MAA,DEL,2026-04-18T22:40:41.704Z,2026-04-18T23:24:41.704Z,1899-12-31 00:44:00.0000000,44,MAA - DEL,false,false
UK012,Vistara,MAA,BOM,2026-04-18T22:16:41.701Z,2026-04-19T00:25:41.701Z,1899-12-31 02:09:00.0000000,129,MAA - BOM,false,false
SJ046,SpiceJet,BOM,MAA,2026-04-18T22:01:41.701Z,2026-04-19T01:25:41.701Z,1899-12-31 03:24:00.0000000,204,BOM - MAA,false,false
SJ171,SpiceJet,DEL,HYD,2026-04-18T20:52:41.703Z,2026-04-18T23:52:41.703Z,1899-12-31 03:00:00.0000000,180,DEL - HYD,false,false
UK122,Vistara,HYD,CCU,2026-04-18T20:29:42.000Z,2026-04-18T23:29:42.000Z,1899-12-31 03:00:00.0000000,180,HYD - CCU,false,false
SJ054,SpiceJet,MAA,BLR,2026-04-18T18:13:41.701Z,2026-04-18T22:46:41.701Z,1899-12-31 04:33:00.0000000,273,MAA - BLR,false,false
UK112,Unknown,CCU,DEL,2026-04-18T17:05:41.702Z,2026-04-18T19:47:41.702Z,1899-12-31 02:42:00.0000000,162,CCU - DEL,false,false
6F103,IndiGo,CCU,MAA,2026-04-18T15:37:41.702Z,2026-04-18T18:32:41.702Z,1899-12-31 02:55:00.0000000,175,CCU - MAA,false,false
AI177,Air India,CCU,HYD,2026-04-18T14:11:41.703Z,2026-04-18T16:26:41.703Z,1899-12-31 02:15:00.0000000,135,CCU - HYD,false,false
AI041,Air India,BOM,BLR,2026-04-18T14:08:41.701Z,2026-04-18T15:59:41.701Z,1899-12-31 01:51:00.0000000,111,BOM - BLR,false,false
AI004,Air India,HYD,MAA,2026-04-18T13:58:41.701Z,2026-04-18T18:12:41.701Z,1899-12-31 04:14:00.0000000,254,HYD - MAA,false,false
AI228,Air India,BLR,BOM,2026-04-18T13:16:41.703Z,2026-04-18T17:44:41.703Z,1899-12-31 04:28:00.0000000,268,BLR - BOM,false,false
UK092,Vistara,MAA,BLR,2026-04-18T11:42:41.702Z,2026-04-18T13:17:41.702Z,1899-12-31 01:35:00.0000000,95,MAA - BLR,false,false
SJ219,SpiceJet,BOM,DEL,2026-04-18T09:32:41.703Z,2026-04-18T14:09:41.703Z,1899-12-31 04:37:00.0000000,277,BOM - DEL,false,false
SJ058,SpiceJet,DEL,HYD,2026-04-18T08:58:41.701Z,2026-04-18T13:14:41.701Z,1899-12-31 04:16:00.0000000,256,DEL - HYD,false,false
SJ113,SpiceJet,BLR,BOM,2026-04-18T08:10:41.702Z,2026-04-18T10:10:42.000Z,1899-12-31 02:00:00.2980000,120,BLR - BOM,false,false
6F081,IndiGo,MAA,BLR,2026-04-18T06:04:41.702Z,2026-04-18T07:43:41.702Z,1899-12-31 01:39:00.0000000,99,MAA - BLR,false,false
SJ190,SpiceJet,BOM,CCU,2026-04-18T04:57:41.703Z,2026-04-18T09:25:41.703Z,1899-12-31 04:28:00.0000000,268,BOM - CCU,false,false
6F100,IndiGo,BOM,BLR,2026-04-18T04:40:41.702Z,2026-04-18T07:49:41.702Z,1899-12-31 03:09:00.0000000,189,BOM - BLR,false,false
6F130,IndiGo,DEL,HYD,2026-04-18T01:27:41.702Z,2026-04-18T02:45:41.702Z,1899-12-31 01:18:00.0000000,78,DEL - HYD,false,false
AI144,Air India,MAA,BOM,2026-04-18T00:43:41.702Z,2026-04-18T03:36:41.702Z,1899-12-31 02:53:00.0000000,173,MAA - BOM,false,false
UK053,Vistara,BLR,BOM,2026-04-17T23:56:41.701Z,2026-04-18T02:46:41.701Z,1899-12-31 02:50:00.0000000,170,BLR - BOM,false,false
UK178,Vistara,DEL,BLR,2026-04-17T23:41:41.703Z,2026-04-18T04:09:41.703Z,1899-12-31 04:28:00.0000000,268,DEL - BLR,false,false
SJ124,SpiceJet,HYD,DEL,2026-04-17T21:05:41.702Z,2026-04-18T01:12:41.702Z,1899-12-31 04:07:00.0000000,247,HYD - DEL,false,false
UK014,Vistara,HYD,MAA,2026-04-17T20:41:41.701Z,2026-04-17T22:06:41.701Z,1899-12-31 01:25:00.0000000,85,HYD - MAA,false,false
SJ035,SpiceJet,CCU,DEL,2026-04-17T20:15:41.701Z,2026-04-17T21:15:42.000Z,1899-12-31 01:00:00.2990000,60,CCU - DEL,false,false
AI145,Unknown,DEL,BOM,2026-04-17T17:06:41.702Z,2026-04-17T21:31:41.702Z,1899-12-31 04:25:00.0000000,265,DEL - BOM,false,false
6F089,IndiGo,DEL,HYD,2026-04-17T17:06:41.702Z,2026-04-17T19:10:41.702Z,1899-12-31 02:04:00.0000000,124,DEL - HYD,false,false
UK148,Vistara,HYD,BOM,2026-04-17T16:31:41.703Z,2026-04-17T18:43:41.703Z,1899-12-31 02:12:00.0000000,132,HYD - BOM,false,false
6F248,IndiGo,DEL,HYD,2026-04-17T13:25:41.701Z,2026-04-17T17:36:41.701Z,1899-12-31 04:11:00.0000000,251,DEL - HYD,false,false
UK064,Vistara,BOM,DEL,2026-04-17T12:25:41.701Z,2026-04-17T14:55:41.701Z,1899-12-31 02:30:00.0000000,150,BOM - DEL,false,false
AI192,Air India,MAA,BOM,2026-04-20T23:05:41.703Z,2026-04-21T04:04:41.703Z,1899-12-31 04:59:00.0000000,299,MAA - BOM,false,false
SJ112,SpiceJet,HYD,DEL,2026-04-20T22:20:41.702Z,2026-04-21T00:40:41.702Z,1899-12-31 02:20:00.0000000,140,HYD - DEL,false,false
AI188,Air India,CCU,HYD,2026-04-20T20:16:41.703Z,2026-04-20T23:02:41.703Z,1899-12-31 02:46:00.0000000,166,CCU - HYD,false,false
6F184,IndiGo,MAA,BOM,2026-04-20T13:05:41.703Z,2026-04-20T16:04:41.703Z,1899-12-31 02:59:00.0000000,179,MAA - BOM,false,false
6F126,IndiGo,CCU,MAA,2026-04-20T08:21:41.702Z,2026-04-20T09:39:41.702Z,1899-12-31 01:18:00.0000000,78,CCU - MAA,false,false
6F083,IndiGo,BLR,DEL,2026-04-20T05:24:41.702Z,2026-04-20T06:03:41.702Z,1899-12-31 00:39:00.0000000,39,BLR - DEL,false,false
AI112,Air India,DEL,BLR,2026-04-20T04:41:41.702Z,2026-04-20T08:24:41.702Z,1899-12-31 03:43:00.0000000,223,DEL - BLR,false,false
AI103,Air India,BLR,BOM,2026-04-20T03:26:41.702Z,2026-04-20T04:04:41.702Z,1899-12-31 00:38:00.0000000,38,BLR - BOM,false,false
AI082,Air India,DEL,CCU,2026-04-20T03:19:41.702Z,2026-04-20T06:01:41.702Z,1899-12-31 02:42:00.0000000,162,DEL - CCU,false,false
6F179,IndiGo,HYD,MAA,2026-04-20T02:25:41.703Z,2026-04-20T06:40:41.703Z,1899-12-31 04:15:00.0000000,255,HYD - MAA,false,false
6F122,IndiGo,DEL,BLR,2026-04-20T01:44:41.702Z,2026-04-20T05:28:41.702Z,1899-12-31 03:44:00.0000000,224,DEL - BLR,false,false
SJ108,SpiceJet,BLR,HYD,2026-04-20T00:40:41.702Z,2026-04-20T03:16:41.702Z,1899-12-31 02:36:00.0000000,156,BLR - HYD,false,false
SJ029,Unknown,HYD,DEL,2026-04-19T22:55:41.701Z,2026-04-20T00:22:41.701Z,1899-12-31 01:27:00.0000000,87,HYD - DEL,false,false
6F078,IndiGo,BOM,CCU,2026-04-19T22:04:41.702Z,2026-04-19T23:37:41.702Z,1899-12-31 01:33:00.0000000,93,BOM - CCU,false,false
SJ206,SpiceJet,DEL,CCU,2026-04-19T20:43:41.703Z,2026-04-20T01:21:41.703Z,1899-12-31 04:38:00.0000000,278,DEL - CCU,false,false
SJ162,SpiceJet,DEL,HYD,2026-04-19T20:11:41.703Z,2026-04-19T22:30:41.703Z,1899-12-31 02:19:00.0000000,139,DEL - HYD,false,false
AI097,Air India,HYD,MAA,2026-04-19T18:42:41.702Z,2026-04-19T23:34:41.702Z,1899-12-31 04:52:00.0000000,292,HYD - MAA,false,false
UK183,Vistara,BLR,CCU,2026-04-19T17:07:41.703Z,2026-04-19T18:30:41.703Z,1899-12-31 01:23:00.0000000,83,BLR - CCU,false,false
SJ203,Unknown,DEL,HYD,2026-04-19T16:22:41.703Z,2026-04-19T18:27:41.703Z,1899-12-31 02:05:00.0000000,125,DEL - HYD,false,false
6F199,IndiGo,DEL,MAA,2026-04-19T15:15:41.703Z,2026-04-19T17:32:41.703Z,1899-12-31 02:17:00.0000000,137,DEL - MAA,false,false
SJ062,SpiceJet,BLR,HYD,2026-04-19T13:37:41.701Z,2026-04-19T17:06:41.701Z,1899-12-31 03:29:00.0000000,209,BLR - HYD,false,false
UK048,Vistara,MAA,DEL,2026-04-19T13:36:41.701Z,2026-04-19T18:21:41.701Z,1899-12-31 04:45:00.0000000,285,MAA - DEL,false,false
SJ148,SpiceJet,DEL,BLR,2026-04-19T09:51:41.702Z,2026-04-19T13:41:41.702Z,1899-12-31 03:50:00.0000000,230,DEL - BLR,false,false
UK028,Vistara,HYD,MAA,2026-04-19T09:02:41.701Z,2026-04-19T10:37:41.701Z,1899-12-31 01:35:00.0000000,95,HYD - MAA,false,false
SJ119,SpiceJet,BOM,CCU,2026-04-19T08:53:41.702Z,2026-04-19T11:29:41.702Z,1899-12-31 02:36:00.0000000,156,BOM - CCU,false,false
SJ067,SpiceJet,MAA,BLR,2026-04-19T07:17:41.701Z,2026-04-19T08:16:41.701Z,1899-12-31 00:59:00.0000000,59,MAA - BLR,false,false
AI148,Air India,HYD,MAA,2026-04-19T05:41:41.703Z,2026-04-19T08:32:41.703Z,1899-12-31 02:51:00.0000000,171,HYD - MAA,false,false
AI200,Air India,HYD,MAA,2026-04-19T02:05:41.703Z,2026-04-19T05:29:41.703Z,1899-12-31 03:24:00.0000000,204,HYD - MAA,false,false
UK069,Vistara,CCU,DEL,2026-04-19T01:10:41.701Z,2026-04-19T03:23:41.701Z,1899-12-31 02:13:00.0000000,133,CCU - DEL,false,false
6F233,IndiGo,BLR,BOM,2026-04-18T23:56:41.704Z,2026-04-19T03:53:41.704Z,1899-12-31 03:57:00.0000000,237,BLR - BOM,false,false
UK042,Vistara,MAA,BOM,2026-04-18T20:59:41.701Z,2026-04-19T01:38:41.701Z,1899-12-31 04:39:00.0000000,279,MAA - BOM,false,false
AI250,Unknown,BOM,CCU,2026-04-18T20:48:41.704Z,2026-04-19T00:12:41.704Z,1899-12-31 03:24:00.0000000,204,BOM - CCU,false,false
SJ105,SpiceJet,BOM,HYD,2026-04-18T19:22:41.702Z,2026-04-18T22:48:41.702Z,1899-12-31 03:26:00.0000000,206,BOM - HYD,false,false
6F037,IndiGo,BOM,MAA,2026-04-18T14:51:41.701Z,2026-04-18T17:23:41.701Z,1899-12-31 02:32:00.0000000,152,BOM - MAA,false,false
6F222,IndiGo,HYD,MAA,2026-04-18T14:01:41.704Z,2026-04-18T16:11:41.704Z,1899-12-31 02:10:00.0000000,130,HYD - MAA,false,false
SJ220,SpiceJet,BOM,CCU,2026-04-18T13:45:41.703Z,2026-04-18T15:21:41.703Z,1899-12-31 01:36:00.0000000,96,BOM - CCU,false,false
AI204,Air India,CCU,MAA,2026-04-18T13:40:41.703Z,2026-04-18T18:38:41.703Z,1899-12-31 04:58:00.0000000,298,CCU - MAA,false,false
UK192,Vistara,HYD,DEL,2026-04-18T12:54:41.703Z,2026-04-18T13:54:42.000Z,1899-12-31 01:00:00.2970000,60,HYD - DEL,false,false
AI215,Air India,BLR,DEL,2026-04-18T12:07:41.703Z,2026-04-18T13:43:41.703Z,1899-12-31 01:36:00.0000000,96,BLR - DEL,false,false
6F154,IndiGo,CCU,DEL,2026-04-18T11:26:41.703Z,2026-04-18T12:23:41.703Z,1899-12-31 00:57:00.0000000,57,CCU - DEL,false,false
AI127,Air India,DEL,HYD,2026-04-18T10:37:41.702Z,2026-04-18T13:45:41.702Z,1899-12-31 03:08:00.0000000,188,DEL - HYD,false,false
AI017,Air India,CCU,BOM,2026-04-18T05:15:41.701Z,2026-04-18T08:48:41.701Z,1899-12-31 03:33:00.0000000,213,CCU - BOM,false,false
AI194,Air India,MAA,BLR,2026-04-18T05:09:41.703Z,2026-04-18T09:38:41.703Z,1899-12-31 04:29:00.0000000,269,MAA - BLR,false,false
6F062,IndiGo,CCU,DEL,2026-04-18T04:55:41.701Z,2026-04-18T06:22:41.701Z,1899-12-31 01:27:00.0000000,87,CCU - DEL,false,false
6F265,Unknown,DEL,HYD,2026-04-18T02:27:41.703Z,2026-04-18T03:24:41.703Z,1899-12-31 00:57:00.0000000,57,DEL - HYD,false,false
SJ233,SpiceJet,DEL,HYD,2026-04-18T01:18:41.704Z,2026-04-18T02:56:41.704Z,1899-12-31 01:38:00.0000000,98,DEL - HYD,false,false
AI187,Air India,BLR,HYD,2026-04-17T23:32:41.703Z,2026-04-18T01:16:41.703Z,1899-12-31 01:44:00.0000000,104,BLR - HYD,false,false
UK169,Vistara,HYD,DEL,2026-04-17T18:12:41.703Z,2026-04-17T23:01:41.703Z,1899-12-31 04:49:00.0000000,289,HYD - DEL,false,false
AI126,Air India,MAA,HYD,2026-04-17T17:26:41.702Z,2026-04-17T20:48:41.702Z,1899-12-31 03:22:00.0000000,202,MAA - HYD,false,false
SJ180,SpiceJet,HYD,CCU,2026-04-17T17:12:41.703Z,2026-04-17T22:00:41.703Z,1899-12-31 04:48:00.0000000,288,HYD - CCU,false,false
AI239,Air India,BOM,HYD,2026-04-17T14:33:41.704Z,2026-04-17T17:47:41.704Z,1899-12-31 03:14:00.0000000,194,BOM - HYD,false,false
6F258,Unknown,BOM,DEL,2026-04-17T13:54:41.703Z,2026-04-17T16:49:41.703Z,1899-12-31 02:55:00.0000000,175,BOM - DEL,false,false
6F215,IndiGo,DEL,BLR,2026-04-17T13:00:41.703Z,2026-04-17T17:30:41.703Z,1899-12-31 04:30:00.0000000,270,DEL - BLR,false,false
